user_id,funny,posted,item_id,helpful,recommend,sentiment_analysis
tuna168,1 person found this review funny,2014,105600,1 of 3 people (33%) found this review helpful,True,2
tuna168,,2014,24960,3 of 9 people (33%) found this review helpful,True,1
tuna168,,2014,31280,No ratings yet,True,1
76561198038263531,3 people found this review funny,2015,238960,15 of 15 people (100%) found this review helpful,True,1
crazybushman,,2013,440,1 of 1 people (100%) found this review helpful,True,1
crazybushman,,2015,19680,No ratings yet,True,1
76561198082705819,,2015,252490,4 of 4 people (100%) found this review helpful,True,1
76561198082705819,,2015,250180,No ratings yet,True,1
76561198082705819,,2014,217140,No ratings yet,True,1
ansalsrb,,2014,234670,0 of 1 people (0%) found this review helpful,True,1
ansalsrb,,2014,252490,0 of 1 people (0%) found this review helpful,True,1
Functionalz,,2014,440,1 of 2 people (50%) found this review helpful,True,2
76561198088633724,,2014,206440,3 of 5 people (60%) found this review helpful,True,1
76561198058777763,,2014,12900,No ratings yet,True,1
jdg311,,2014,105600,No ratings yet,True,1
76561198079050450,,2014,440,No ratings yet,True,1
76561198079050450,,2014,113400,No ratings yet,False,1
76561198045400287,830 people found this review funny,2015,333600,535 of 667 people (80%) found this review helpful,True,1
sky_4547,,2013,245170,8 of 10 people (80%) found this review helpful,True,1
sky_4547,,2014,207610,2 of 2 people (100%) found this review helpful,True,1
76561198089365649,,2015,220,2 of 3 people (67%) found this review helpful,True,1
76561198089365649,5 people found this review funny,2015,440,5 of 9 people (56%) found this review helpful,False,1
76561198089365649,3 people found this review funny,2015,206420,2 of 6 people (33%) found this review helpful,True,1
freshfishss,,2014,230410,1 of 7 people (14%) found this review helpful,True,1
GlaLoid,,2014,72850,1 of 1 people (100%) found this review helpful,True,1
GlaLoid,,2013,550,1 of 1 people (100%) found this review helpful,True,1
loidberg,,2014,570,2 of 2 people (100%) found this review helpful,True,1
commonfood,,2014,221100,No ratings yet,True,1
commonfood,,2013,247910,No ratings yet,True,1
76561198096054180,,2014,105600,2 of 3 people (67%) found this review helpful,True,1
whysoderpy,,2015,233450,No ratings yet,True,1
noheckgiver,,2014,206420,2 of 8 people (25%) found this review helpful,False,1
noheckgiver,,2015,241930,No ratings yet,True,1
noheckgiver,,2014,242050,No ratings yet,True,1
Sorryforbeingbad,,2014,319510,No ratings yet,False,1
Sorryforbeingbad,,2014,218620,No ratings yet,True,1
Sorryforbeingbad,,2013,224540,No ratings yet,False,1
Telstra,,2014,230410,1 of 1 people (100%) found this review helpful,True,1
Telstra,,2015,730,No ratings yet,True,1
B1xG7,,2015,4000,2 of 3 people (67%) found this review helpful,True,1
B1xG7,,2015,35140,1 of 2 people (50%) found this review helpful,True,1
B1xG7,,2014,304930,1 of 2 people (50%) found this review helpful,True,1
B1xG7,,2014,440,1 of 2 people (50%) found this review helpful,True,1
jakesnake,,2014,237990,4 of 4 people (100%) found this review helpful,True,1
76561198077612701,,2014,730,No ratings yet,True,1
zantheon,2 people found this review funny,2015,221380,1 of 1 people (100%) found this review helpful,True,1
54263144,1 person found this review funny,2015,730,3 of 4 people (75%) found this review helpful,True,1
54263144,,2015,203290,1 of 2 people (50%) found this review helpful,True,2
FastAsACheetah,1 person found this review funny,2013,4000,2 of 2 people (100%) found this review helpful,True,1
FastAsACheetah,,2013,227300,1 of 1 people (100%) found this review helpful,True,1
FastAsACheetah,,2015,271590,No ratings yet,True,1
FastAsACheetah,1 person found this review funny,2015,259080,No ratings yet,False,1
FastAsACheetah,,2013,12210,No ratings yet,True,1
FastAsACheetah,,2013,239660,No ratings yet,True,1
Terminator_Mitch,,2014,243870,3 of 3 people (100%) found this review helpful,True,1
Terminator_Mitch,,2015,271590,2 of 3 people (67%) found this review helpful,True,1
Terminator_Mitch,,2012,4000,0 of 1 people (0%) found this review helpful,True,1
Terminator_Mitch,,2015,298260,No ratings yet,False,1
Terminator_Mitch,,2015,209650,No ratings yet,False,1
Terminator_Mitch,,2014,221100,No ratings yet,False,1
Terminator_Mitch,,2014,247730,No ratings yet,False,1
76561198066084176,2 people found this review funny,2015,730,2 of 2 people (100%) found this review helpful,True,1
76561198066084176,1 person found this review funny,2013,440,1 of 1 people (100%) found this review helpful,True,1
76561198066084176,,2014,218230,No ratings yet,True,1
spudgee,,2015,218620,7 of 7 people (100%) found this review helpful,False,1
Quitespace,1 person found this review funny,2015,730,1 of 1 people (100%) found this review helpful,True,1
Quitespace,,2014,252490,No ratings yet,True,1
Quitespace,,2014,203140,No ratings yet,True,1
monkeymatt1211,,2014,49520,No ratings yet,True,1
Pankyu,,2014,440,1 of 1 people (100%) found this review helpful,True,1
garypoh18,,2013,440,No ratings yet,True,2
WaFelekPL,,2015,730,No ratings yet,False,1
WaFelekPL,,2015,356670,No ratings yet,True,1
fortheloveofpotatoes,,2014,7670,No ratings yet,True,1
76561198155115319,,2014,15100,2 of 5 people (40%) found this review helpful,True,1
L31ken,,2014,252490,1 of 2 people (50%) found this review helpful,False,1
beckals,1 person found this review funny,2014,297810,4 of 9 people (44%) found this review helpful,False,1
Ao2SAmmeyboii,1 person found this review funny,2014,216150,4 of 4 people (100%) found this review helpful,False,1
Ao2SAmmeyboii,,2013,570,No ratings yet,True,1
Ao2SAmmeyboii,,2013,440,No ratings yet,True,1
76561198059631818,,2013,238960,No ratings yet,True,1
76561198059631818,,2013,105600,No ratings yet,True,1
DeathnoteM,,2014,570,No ratings yet,True,1
MoneyMaster55,,2014,4000,1 of 1 people (100%) found this review helpful,True,1
76561198098316646,,2015,730,0 of 1 people (0%) found this review helpful,False,1
76561198098316646,,2015,261570,No ratings yet,True,1
76561198098316646,,2014,8930,No ratings yet,True,1
76561198045155762,,2013,72850,No ratings yet,True,2
eazyE500,,2015,440,2 of 2 people (100%) found this review helpful,True,1
lanatbeonakeehsasamokoshtan,,2014,10,No ratings yet,True,1
lanatbeonakeehsasamokoshtan,,2014,250600,No ratings yet,True,1
76561198069547848,,2014,249870,No ratings yet,True,1
OrientalGaming,,2014,248820,1 of 1 people (100%) found this review helpful,True,1
76561198048503920,,2014,104900,3 of 4 people (75%) found this review helpful,True,1
76561198048503920,,2014,440,2 of 3 people (67%) found this review helpful,True,1
76561198020290098,,2014,233130,1 of 1 people (100%) found this review helpful,True,1
76561198020290098,,2014,570,1 of 1 people (100%) found this review helpful,True,2
76561198020290098,,2014,222940,1 of 1 people (100%) found this review helpful,True,1
76561198020290098,,2015,287700,1 of 3 people (33%) found this review helpful,True,1
HenezRS,,2014,217100,4 of 10 people (40%) found this review helpful,True,1
HenezRS,,2013,4000,No ratings yet,True,1
76561198090506712,,2013,4000,No ratings yet,True,1
76561198074468075,,2015,224260,1 of 1 people (100%) found this review helpful,True,1
76561198089540481,,2015,440,0 of 1 people (0%) found this review helpful,True,1
76561198089540481,,2015,224260,No ratings yet,True,1
76561198089540481,,2015,1250,No ratings yet,True,1
76561198034081735,,2015,285900,No ratings yet,False,1
maccamaniac,,2014,2600,No ratings yet,True,1
maccamaniac,,2014,105600,No ratings yet,True,1
queenmuck,,2015,242680,No ratings yet,True,1
queenmuck,,2015,322170,No ratings yet,True,2
ObamaHasEbola,,2014,730,1 of 1 people (100%) found this review helpful,True,2
ObamaHasEbola,,2015,202970,0 of 1 people (0%) found this review helpful,True,1
ObamaHasEbola,,2015,247020,No ratings yet,True,1
mopkap,,2013,440,1 of 1 people (100%) found this review helpful,True,1
mopkap,,2015,237110,2 of 3 people (67%) found this review helpful,True,1
mopkap,9 people found this review funny,2015,282440,18 of 35 people (51%) found this review helpful,True,1
mopkap,,2015,232090,2 of 4 people (50%) found this review helpful,True,1
mopkap,,2015,200210,1 of 2 people (50%) found this review helpful,True,2
mopkap,1 person found this review funny,2014,730,2 of 4 people (50%) found this review helpful,True,1
zuzuga2003,1 person found this review funny,2015,218620,1 of 1 people (100%) found this review helpful,True,1
zuzuga2003,,2015,4000,No ratings yet,True,1
zuzuga2003,,2015,251670,No ratings yet,False,1
zuzuga2003,,2014,253710,No ratings yet,False,1
zuzuga2003,,2014,730,No ratings yet,True,2
SpecialKAUS,1 person found this review funny,2014,220200,1 of 2 people (50%) found this review helpful,True,1
lapat54321,,2014,570,0 of 1 people (0%) found this review helpful,True,1
76561198067956177,,2014,550,2 of 2 people (100%) found this review helpful,True,2
76561198067956177,,2015,730,1 of 1 people (100%) found this review helpful,True,1
76561198067956177,,2013,113400,1 of 1 people (100%) found this review helpful,True,1
76561198067956177,,2013,440,1 of 1 people (100%) found this review helpful,True,1
Andr3wPandora,,2014,230410,2 of 2 people (100%) found this review helpful,True,1
Andr3wPandora,,2015,48700,1 of 1 people (100%) found this review helpful,True,0
Andr3wPandora,2 people found this review funny,2015,346900,1 of 3 people (33%) found this review helpful,True,1
Andr3wPandora,,2014,570,No ratings yet,True,0
Andr3wPandora,,2014,8930,No ratings yet,True,1
komp54,,2014,230410,0 of 3 people (0%) found this review helpful,True,2
ckdkdo1,,2014,620,1 of 1 people (100%) found this review helpful,True,1
ckdkdo1,,2015,265930,No ratings yet,True,1
ckdkdo1,,2014,4000,No ratings yet,True,0
76561198092121309,,2014,440,0 of 1 people (0%) found this review helpful,True,1
derpmelon,,2015,335330,2 of 2 people (100%) found this review helpful,False,1
derpmelon,,2015,346120,1 of 3 people (33%) found this review helpful,True,1
derpmelon,,2015,233250,1 of 3 people (33%) found this review helpful,False,1
derpmelon,,2015,245370,No ratings yet,True,1
Chicken01MA,,2014,570,No ratings yet,True,2
76561198022577753,,2014,321300,No ratings yet,True,1
76561198079378923,,2015,331670,No ratings yet,True,1
76561198079378923,,2015,440,No ratings yet,True,1
76561198079378923,,2014,209080,No ratings yet,True,1
76561198079378923,,2014,312990,No ratings yet,True,1
76561198079378923,,2014,50300,No ratings yet,True,1
76561198079378923,,2014,286100,No ratings yet,True,0
76561198079378923,,2014,202170,No ratings yet,True,1
76561198079378923,,2014,233130,No ratings yet,True,1
76561198079378923,,2014,218620,No ratings yet,False,1
76561198079378923,,2014,204450,No ratings yet,True,1
131467132,,2014,224540,1 of 1 people (100%) found this review helpful,True,1
MrSpecialjonny,,2015,440,1 of 3 people (33%) found this review helpful,True,1
loadsamoney,,2014,240,11 of 34 people (32%) found this review helpful,False,1
loadsamoney,1 person found this review funny,2015,24960,0 of 11 people (0%) found this review helpful,False,1
loadsamoney,7 people found this review funny,2015,17710,0 of 16 people (0%) found this review helpful,False,1
loadsamoney,13 people found this review funny,2015,70600,5 of 28 people (18%) found this review helpful,False,1
loadsamoney,8 people found this review funny,2014,220,8 of 56 people (14%) found this review helpful,False,1
loadsamoney,1 person found this review funny,2013,22330,3 of 46 people (7%) found this review helpful,False,1
loadsamoney,7 people found this review funny,2015,6910,1 of 44 people (2%) found this review helpful,False,1
loadsamoney,1 person found this review funny,2014,295810,36 of 408 people (9%) found this review helpful,True,1
loadsamoney,,2015,307290,No ratings yet,True,1
Hati_Hati_Hati_Hati_Hati_Hati,,2015,236110,0 of 2 people (0%) found this review helpful,True,2
Hati_Hati_Hati_Hati_Hati_Hati,14 people found this review funny,2015,375220,8 of 20 people (40%) found this review helpful,True,1
Hati_Hati_Hati_Hati_Hati_Hati,,2014,265650,2 of 8 people (25%) found this review helpful,True,2
Hati_Hati_Hati_Hati_Hati_Hati,,2014,304930,No ratings yet,True,1
NoosphereAndTheZone,,2015,440,No ratings yet,True,1
76561198040258534,,2015,383450,2 of 2 people (100%) found this review helpful,True,1
76561198040258534,,2014,200510,No ratings yet,True,1
76561198079579272,,2013,8870,2 of 2 people (100%) found this review helpful,True,1
76561198079579272,,2014,261980,3 of 5 people (60%) found this review helpful,False,1
76561198079579272,,2013,570,1 of 2 people (50%) found this review helpful,True,1
76561198079579272,,2013,203140,No ratings yet,True,1
76561198085241786,,2015,333950,No ratings yet,True,1
76561198076104363,,2014,319510,0 of 2 people (0%) found this review helpful,True,1
76561198042855580,,2014,8870,No ratings yet,True,1
76561197980184475,,2012,730,1 of 1 people (100%) found this review helpful,True,2
76561197980184475,,2011,44310,0 of 2 people (0%) found this review helpful,True,1
berkyjef,185 people found this review funny,2015,417990,126 of 236 people (53%) found this review helpful,True,1
jefferyjefferson,,2015,233450,No ratings yet,True,1
jefferyjefferson,1 person found this review funny,2015,255710,No ratings yet,True,1
jefferyjefferson,,2014,72200,No ratings yet,True,1
jefferyjefferson,,2013,340,No ratings yet,True,1
76561198070880096,,2015,311210,2 of 3 people (67%) found this review helpful,True,0
76561198070880096,1 person found this review funny,2015,271590,0 of 1 people (0%) found this review helpful,True,1
76561198070475810,,2015,205100,0 of 1 people (0%) found this review helpful,True,1
76561198070475810,,2015,339610,No ratings yet,True,1
76561198093209097,,2015,4000,No ratings yet,True,1
76561198043516885,,2013,211820,0 of 1 people (0%) found this review helpful,True,1
76561198043516885,,2015,252950,No ratings yet,True,1
76561198043516885,,2015,323470,No ratings yet,True,1
76561198043516885,,2014,203290,No ratings yet,True,1
76561198052851877,,2013,200710,0 of 1 people (0%) found this review helpful,True,1
76561198052851877,,2014,113020,No ratings yet,True,1
76561198052851877,,2014,211420,No ratings yet,True,1
76561198052851877,,2014,211820,No ratings yet,True,1
76561198052851877,,2013,230410,No ratings yet,True,2
76561198076293018,1 person found this review funny,2014,570,1 of 1 people (100%) found this review helpful,True,1
76561198102087487,,2015,10500,No ratings yet,True,1
76561198102087487,,2015,214950,No ratings yet,True,1
76561198102087487,,2015,730,No ratings yet,True,1
76561198102087487,,2013,4000,No ratings yet,True,1
76561198065137415,,2014,8190,3 of 3 people (100%) found this review helpful,True,1
76561198065137415,,2014,208090,1 of 2 people (50%) found this review helpful,False,1
76561198071543022,,2015,22370,No ratings yet,True,1
76561198042216621,1 person found this review funny,2014,214420,13 of 24 people (54%) found this review helpful,False,1
76561198042216621,,2014,4000,No ratings yet,True,1
76561198042216621,,2013,24240,No ratings yet,True,1
