id,horas_jugadas,app_name,release_date,Strategy,Action,Indie,Casual,Simulation,RPG,Adventure,Singleplayer,count,recommend,sentiment_analysis
271590,50301.15,Grand Theft Auto V,2015.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,256.0,0.83984375,1.046875
271640,287.7,Humanity Asset,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
271860,279.4,Super Killer Hornet: Resurrection,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
271900,160.8,Hexcells Plus,2014.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
272060,14.833333333333332,Serena,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,1.0
272510,313.6166666666667,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,2014.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,1.0
272600,44.81666666666666,Detective Grimoire,2014.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
272890,115.63333333333333,Vertiginous Golf,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.6666666666666666,1.0
273070,154.51666666666665,The Last Federation,2014.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
273110,457.8833333333333,Counter-Strike Nexon: Zombies,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,47.0,0.46808510638297873,0.9574468085106383
273350,3305.6,Evolve Stage 2,2015.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,0.8125,1.0208333333333333
273500,67.08333333333333,Over 9000 Zombies!,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
273770,89.78333333333333,Game Tycoon 1.5,2014.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
273840,64.96666666666667,Stock Car Extreme,2015.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
273940,208.16666666666669,Warehouse and Logistics Simulator,2014.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
274170,1206.2666666666667,Hotline Miami 2: Wrong Number,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.9411764705882353,1.0588235294117647
274190,1594.7,Broforce,2015.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,65.0,0.9846153846153847,1.0153846153846153
274230,155.81666666666666,RONIN,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0
274250,108.78333333333333,OlliOlli,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.5,1.0
274270,224.26666666666668,NOT A HERO,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
274290,342.1166666666667,Gods Will Be Watching,2014.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.8333333333333334,0.8333333333333334
274310,841.7,Always Sometimes Monsters,2014.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0
274350,44.8,Dropsy,2015.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
274560,273.6166666666667,Revolution Ace,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0
274620,124.8,Skara - The Blade Remains,2017.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
274900,203.7,Murder Miners,2014.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.8571428571428571,1.0
274920,156.21666666666667,FaceRig,2015.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,0.8,1.1
274940,1081.95,Depth,2014.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,48.0,0.9583333333333334,1.0
274980,80.11666666666666,Influent,2014.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0
275100,99.76666666666667,Shelter 2,2015.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
275200,49.583333333333336,Westerado: Double Barreled,2015.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0
275490,451.1333333333333,Canyon Capers,2014.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,1.0
275510,90.41666666666667,Z Steel Soldiers,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
275530,208.04999999999998,Z,2014.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
275610,34.93333333333333,"Warhammer 40,000: Kill Team",2014.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.5,1.0
275670,372.81666666666666,Space Run,2014.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
276810,129.78333333333333,Mordheim: City of the Damned,2015.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
277430,308.9,Halo: Spartan Assault,2014.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.9411764705882353,1.0
277450,11.95,Imperial Glory,2005.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
277460,28.699999999999996,Praetorians,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
277520,119.18333333333334,Albedo: Eyes from Outer Space,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
277590,75.01666666666667,Assassin's Creed Freedom Cry,2014.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.75,1.25
277930,30.333333333333332,TUG,2014.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
278080,1152.8833333333332,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝,2014.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,0.7272727272727273,1.0
278360,397.18333333333334,A Story About My Uncle,2014.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,0.8
278440,138.73333333333332,0RBITALIS,2015.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
278460,530.1833333333333,Skyborn,2014.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.5,1.0
278490,24.58333333333333,Aveyond 3-2: Gates of Night,2014.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
278570,107.14999999999999,Labyrinthine Dreams,2015.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
278620,112.91666666666667,TinyKeep,2014.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0
278910,257.05,Interplanetary,2015.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0
278970,2.95,Digger Online,2015.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,0.2,1.0
279160,175.36666666666667,Ultionus: A Tale of Petty Revenge,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
279260,114.65,Richard & Alice,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
279420,2.05,Gardens Inc. – From Rakes to Riches,2014.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
279520,65.0,Rage Runner,2014.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
279720,73.45,The I of the Dragon,2004.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
280010,85.60000000000001,Gunjitsu,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
280040,176.6,A Wizard's Lizard,2014.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
280180,2.5666666666666664,Hover,2017.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
280220,809.4499999999999,Creeper World 3: Arc Eternal,2014.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0
280600,20.15,BloodLust Shadowhunter,2015.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
280740,226.83333333333334,Aperture Tag: The Paint Gun Testing Initiative,2014.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,0.7,1.0
280910,94.21666666666667,T.E.C. 3001,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
280930,186.35,Battlepillars Gold Edition,2014.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.6666666666666666,0.6666666666666666
281220,229.96666666666667,BloodRayne Betrayal,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
281370,128.98333333333332,Real Horror Stories Ultimate Edition,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.42857142857142855,1.0
281410,4.699999999999999,Ubersoldier II,2008.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
281820,11.3,Explodemon,2011.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.5
282050,3.8833333333333333,MX vs. ATV Supercross Encore,2015.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
282070,2175.2,This War of Mine,2014.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,41.0,1.0,1.024390243902439
282140,288.25,SOMA,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,1.0
282400,32.81666666666666,SuperPower 2 Steam Edition,2004.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
282440,743.5,Quake Live™,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.8387096774193549,0.967741935483871
282660,117.23333333333333,EasyAntiCheat eSports,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5
282740,2.033333333333333,Organic Panic,2014.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
282760,163.65,Circuits,2014.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
282780,0.4666666666666667,Stick 'Em Up 2: Paper Adventures,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
282800,2264.3,100% Orange Juice,2013.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,0.9090909090909091,1.0
282900,945.2833333333333,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,24.0,0.9583333333333334,1.0
283080,19.616666666666667,Super Chibi Knight,2015.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
283230,174.31666666666666,Spoiler Alert,2014.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
283290,279.68333333333334,Nosferatu: The Wrath of Malachi,2003.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.6666666666666666,1.0
283370,1.8666666666666663,Marine Sharpshooter II: Jungle Warfare,2004.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
283430,4.816666666666666,Litil Divil,1993.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
283660,134.79999999999998,Rabbit Hole 3D: Steam Edition,2014.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0
283680,315.2333333333333,Astebreed: Definitive Edition,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0
283880,81.58333333333333,Heroine's Quest: The Herald of Ragnarok,2014.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
283920,6.3,Putt-Putt® Joins the Parade,1992.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
283940,28.283333333333335,Freddi Fish and The Case of the Missing Kelp Seeds,1994.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
283960,77.55,Pajama Sam: No Need to Hide When It's Dark Outside,1996.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
283980,84.96666666666667,"Spy Fox in ""Dry Cereal""",1997.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
284140,40.31666666666666,Majestic Nights,2014.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
284160,468.73333333333335,BeamNG.drive,2015.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,1.0
284390,116.76666666666667,The Last Door - Collector's Edition,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
284460,96.45,DeadCore,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0
284930,136.1,Speed Kills,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
284950,561.4833333333333,Pixel Puzzles: Japan,2014.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.5,1.0
285050,111.66666666666666,Showtime!,2013.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
285160,302.25,LEGO® The Hobbit™,2014.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.6666666666666666,1.0
285310,65.86666666666666,RollerCoaster Tycoon®: Deluxe,1999.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.6666666666666666,1.0
285330,75.9,RollerCoaster Tycoon® 2: Triple Thrill Pack,2002.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
285480,88.56666666666666,The Entente Gold,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
285500,39.25,Hard Truck Apocalypse / Ex Machina,2005.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
285580,77.8,ACE - Arena: Cyber Evolution,2014.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,1.0
285820,40.46666666666667,Action Henk,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
285900,295.05,Gang Beasts,2017.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,0.8823529411764706,0.9411764705882353
285920,72.51666666666667,TerraTech,2015.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,0.6666666666666666,1.1666666666666667
286040,468.4,Dead Effect,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.75,1.0
286080,50.2,Thinking with Time Machine,2014.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,23.0,0.9130434782608695,1.0869565217391304
286100,95.63333333333333,You Have to Win the Game,2012.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,18.0,0.9444444444444444,0.9444444444444444
286160,2400.383333333333,Tabletop Simulator,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0909090909090908
286200,141.91666666666666,ReignMaker,2014.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,1.0
286260,223.5,fault - milestone one,2013.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
286340,121.75,FarSky,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,1.1111111111111112
286360,176.68333333333334,Shadows on the Vatican Act I: Greed,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.5,1.0
286500,43.05,"House of 1,000 Doors: Family Secrets Collector's Edition",2014.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.5
286570,84.16666666666667,F1 2015,2015.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.4,1.0
286690,1244.6666666666667,Metro 2033 Redux,2014.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0
286940,40.96666666666666,S.K.I.L.L. - Special Force 2 (Shooter),2013.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
287100,5.866666666666666,Chaos Domain,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
287120,290.85,Ionball 2: Ionstorm,2014.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
287220,1.6666666666666665,Autocraft,2017.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
287290,1083.35,Resident Evil Revelations 2 / Biohazard Revelations 2,2015.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.7777777777777778,1.1111111111111112
287340,219.93333333333334,Colin McRae Rally,2014.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.5,1.0
287390,1045.1333333333332,Metro: Last Light Redux,2014.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,1.0,0.9285714285714286
287450,1275.5666666666666,Rise of Nations: Extended Edition,2014.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,16.0,0.9375,1.0
287580,89.38333333333333,Pandora: First Contact,2013.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
287700,13994.6,METAL GEAR SOLID V: THE PHANTOM PAIN,2015.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,56.0,0.9107142857142857,1.0535714285714286
287840,87.63333333333334,TY the Tasmanian Tiger 4,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
287920,72.94999999999999,Mortal Online,2015.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0
287980,390.41666666666663,Mini Metro,2015.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,11.0,1.0,1.0
288040,8.35,Actual Sunlight,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
288140,2.45,Jack Nicklaus Perfect Golf,2016.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
288290,29.05,Super Game Jam,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
288370,48.65,Strike Suit Zero: Director's Cut,2014.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
288470,741.5833333333334,Fable Anniversary,2014.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,1.0
289090,253.75,Ampu-Tea,2014.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0
289130,2276.483333333333,Endless Legend™,2014.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,17.0,0.9411764705882353,1.1176470588235294
289340,3.8000000000000003,Freight Tycoon Inc.,2007.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
289520,16.333333333333332,King's Bounty: Dark Side,2014.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
289600,38.5,Marauder,2009.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
289650,795.5833333333333,Assassin's Creed® Unity,2014.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,37.0,0.5405405405405406,0.972972972972973
289690,146.43333333333334,LARA CROFT AND THE TEMPLE OF OSIRIS™,2014.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.5,1.0
289760,312.21666666666664,ROCKETSROCKETSROCKETS,2015.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0
289930,176.61666666666667,TransOcean: The Shipping Company,2014.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0
290000,7.633333333333333,DubWars,2016.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
290060,3.9333333333333336,Glitchspace,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
290080,1896.6333333333332,Life is Feudal: Your Own,2015.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,0.7058823529411765,1.0
290140,42.96666666666667,Echo of Soul,2015.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.8,1.0
290280,119.6,Volt,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
290300,200.68333333333334,Rebel Galaxy,2015.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290340,1171.5,Armello,2015.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0
290490,1.8166666666666667,The Flock,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
290650,164.0,Time Ramesside (A New Reckoning),2015.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
290730,1241.2666666666667,My Lands: Black Gem Hunting,2014.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.5
290770,264.96666666666664,The Fall,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.8333333333333334,1.0
290790,560.7833333333333,Grey Goo,2015.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.3333333333333333
290890,166.35,You Must Build A Boat,2015.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
290930,330.0,Half-Life 2: Update,2015.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
290990,177.51666666666668,Flower Shop: Summer In Fairbrook,2010.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
291010,174.23333333333332,The Hat Man: Shadow Ward,2016.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.5,1.0
291270,79.63333333333334,Vitrum,2012.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
291480,968.0,Warface,2014.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,64.0,0.5625,1.0
291550,1513.85,Brawlhalla,2017.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,31.0,0.967741935483871,1.032258064516129
291650,1969.8,Pillars of Eternity,2015.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0.8,1.2
291910,1.05,Firefighters 2014,2014.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
291930,6.783333333333333,Industry Empire,2014.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
292120,1356.8833333333334,FINAL FANTASY® XIII,2014.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,0.7272727272727273,1.0909090909090908
292140,429.3666666666667,FINAL FANTASY® XIII-2,2014.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.6,1.0
292180,1.1833333333333333,X-Plane 10 Global - 64 Bit,2014.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,1.0
292240,5.166666666666666,"Spy Fox 2 ""Some Assembly Required""",1999.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
292630,164.26666666666668,Uriel's Chasm,2014.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,0.1111111111111111,1.0
292780,7.016666666666667,Pajama Sam 2: Thunder and Lightning Aren't So Frightening,1998.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
293180,436.31666666666666,Overcast - Walden and the Werewolf,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
293240,108.9,Cosmochoria,2015.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
293260,4970.866666666667,Card Hunter,2015.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0
293320,128.0,Coma: Mortuary,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.5,1.0
293500,20.8,Amazing World™,2014.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,0.8333333333333334,1.0
293540,112.91666666666667,Guns and Robots,2014.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,0.3333333333333333,1.1666666666666667
293680,125.73333333333333,Cinders,2012.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
293740,54.8,Road Not Taken,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
293760,17.066666666666666,Automation - The Car Company Tycoon Game,2015.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.75,1.0
293780,125.76666666666667,Crawl,2017.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0
293840,19.8,Cult of the Wind,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
293860,123.13333333333334,White Noise Online,2014.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
293900,62.199999999999996,Pivvot,2014.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
293920,131.89999999999998,Spirited Heart Deluxe,2011.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
294140,173.63333333333333,They Breathe,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.5,1.0
294160,17.866666666666667,Galcon 2: Galactic Conquest,2014.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
294230,177.25,Millie,2014.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
294540,2.85,Freddi Fish 3: The Case of the Stolen Conch Shell,1998.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
294650,0.2,Putt-Putt® Goes to the Moon,1993.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
